PassengerID,age,Gender,passenger_class,passenger_type,type_of_travel,FlightID,FoodID,SatisfactionID
23701,41,Male,Business,Loyal Customer,Business travel,123,3,5
23702,46,Female,Eco,Loyal Customer,Business travel,123,3,5
23703,54,Male,Eco,Loyal Customer,Business travel,123,3,5
23704,44,Female,Business,Loyal Customer,Business travel,123,3,5
23706,43,Male,Eco,disloyal Customer,Personal Travel,123,3,5
23708,44,Female,Business,disloyal Customer,Business travel,123,3,5
23709,26,Female,Business,disloyal Customer,Business travel,123,3,5
23710,48,Male,Business,Loyal Customer,Business travel,123,3,5
23711,30,Male,Business,Loyal Customer,Business travel,123,3,5
23712,46,Female,Business,Loyal Customer,Business travel,123,3,5
23713,23,Male,Eco,disloyal Customer,Business travel,123,3,5
23714,39,Male,Business,Loyal Customer,Business travel,123,3,5
23715,24,Male,Business,Loyal Customer,Business travel,123,3,5
23716,48,Female,Eco,Loyal Customer,Personal Travel,123,3,5
23717,63,Male,Eco,Loyal Customer,Personal Travel,123,3,5
23718,37,Male,Business,Loyal Customer,Business travel,123,3,5
23719,37,Male,Business,Loyal Customer,Business travel,123,3,5
23720,57,Male,Business,Loyal Customer,Business travel,123,3,5
23721,21,Male,Eco,Loyal Customer,Personal Travel,123,3,5
23722,9,Male,Eco,Loyal Customer,Business travel,123,3,5
23723,24,Female,Business,Loyal Customer,Business travel,123,3,5
23724,36,Male,Business,disloyal Customer,Business travel,123,3,5
23725,44,Male,Business,Loyal Customer,Business travel,123,3,5
23726,49,Female,Business,Loyal Customer,Business travel,123,3,5
23727,42,Male,Business,Loyal Customer,Business travel,123,3,5
23728,52,Female,Eco,Loyal Customer,Personal Travel,123,3,5
23729,52,Male,Eco,Loyal Customer,Business travel,123,3,5
23730,20,Male,Eco,Loyal Customer,Personal Travel,123,3,5
23731,47,Male,Business,Loyal Customer,Business travel,123,3,5
23732,45,Male,Business,Loyal Customer,Business travel,123,3,5
23733,44,Female,Business,Loyal Customer,Business travel,123,3,5
23734,47,Female,Business,Loyal Customer,Business travel,123,3,5
23736,57,Female,Business,Loyal Customer,Business travel,123,3,5
23737,34,Female,Business,Loyal Customer,Business travel,123,3,5
23739,26,Female,Eco,Loyal Customer,Business travel,123,3,5
23740,45,Female,Business,Loyal Customer,Business travel,123,3,5
23741,33,Female,Business,Loyal Customer,Business travel,123,3,5
23742,22,Male,Eco,disloyal Customer,Business travel,123,3,5
23743,51,Male,Business,Loyal Customer,Business travel,123,3,5
23744,60,Male,Eco,Loyal Customer,Personal Travel,123,3,5
23745,40,Male,Business,Loyal Customer,Business travel,123,3,5
23746,62,Male,Eco,Loyal Customer,Business travel,123,3,5
23747,68,Female,Eco,Loyal Customer,Personal Travel,123,3,5
23748,38,Male,Business,Loyal Customer,Business travel,123,3,5
23749,44,Male,Business,Loyal Customer,Business travel,123,3,5
23750,11,Male,Eco,Loyal Customer,Personal Travel,123,3,5
23751,33,Female,Eco,Loyal Customer,Personal Travel,123,3,5
23752,10,Female,Eco Plus,Loyal Customer,Personal Travel,123,3,5
23753,51,Male,Eco Plus,Loyal Customer,Business travel,123,3,5
23754,34,Male,Business,Loyal Customer,Business travel,123,3,5
23755,69,Male,Business,Loyal Customer,Business travel,123,3,5
23756,49,Female,Business,Loyal Customer,Business travel,123,3,5
23757,30,Male,Eco Plus,Loyal Customer,Business travel,123,3,5
23758,40,Female,Eco,Loyal Customer,Personal Travel,123,3,5
23759,29,Female,Eco Plus,Loyal Customer,Personal Travel,123,3,5
23760,68,Male,Eco,Loyal Customer,Personal Travel,123,3,5
23761,53,Female,Eco Plus,Loyal Customer,Business travel,123,3,5
500,24,Female,Business,Loyal Customer,Business travel,123,3,5
501,43,Male,Business,Loyal Customer,Business travel,123,3,5
502,7,Male,Business,Loyal Customer,Personal Travel,123,3,5
503,65,Female,Business,Loyal Customer,Personal Travel,123,3,5
504,8,Female,Eco,Loyal Customer,Personal Travel,123,3,5
505,50,Male,Eco,Loyal Customer,Personal Travel,123,3,5
506,26,Male,Eco Plus,Loyal Customer,Personal Travel,123,3,5
507,24,Female,Eco,Loyal Customer,Personal Travel,123,3,5
508,55,Female,Eco,Loyal Customer,Personal Travel,123,3,5
509,21,Female,Eco,disloyal Customer,Business travel,123,3,5
510,57,Female,Eco,Loyal Customer,Business travel,123,3,5
511,22,Male,Business,Loyal Customer,Business travel,123,3,5
512,49,Female,Eco,Loyal Customer,Personal Travel,123,3,5
513,31,Female,Eco,Loyal Customer,Personal Travel,123,3,5
514,21,Male,Eco,disloyal Customer,Business travel,123,3,5
515,38,Female,Business,disloyal Customer,Business travel,123,3,5
516,42,Female,Business,Loyal Customer,Business travel,123,3,5
517,55,Male,Business,Loyal Customer,Business travel,123,3,5
518,26,Male,Business,disloyal Customer,Business travel,123,3,5
519,43,Male,Business,Loyal Customer,Business travel,123,3,5
520,12,Male,Eco,Loyal Customer,Personal Travel,123,3,5
521,32,Female,Eco,Loyal Customer,Business travel,123,3,5
522,46,Female,Business,Loyal Customer,Business travel,123,3,5
523,19,Male,Eco,Loyal Customer,Business travel,123,3,5
524,38,Female,Business,Loyal Customer,Business travel,123,3,5
525,52,Female,Business,Loyal Customer,Business travel,123,3,5
526,47,Male,Eco,disloyal Customer,Business travel,123,3,5
527,19,Male,Eco,Loyal Customer,Personal Travel,123,3,5
528,43,Female,Eco,Loyal Customer,Personal Travel,123,3,5
529,23,Female,Eco,Loyal Customer,Business travel,123,3,5
530,45,Male,Business,Loyal Customer,Business travel,123,3,5
531,58,Female,Eco,Loyal Customer,Personal Travel,123,3,5
532,25,Male,Eco,disloyal Customer,Business travel,123,3,5
533,68,Female,Eco,Loyal Customer,Personal Travel,123,3,5
534,64,Female,Business,Loyal Customer,Business travel,123,3,5
535,57,Male,Business,Loyal Customer,Business travel,123,3,5
536,43,Female,Business,Loyal Customer,Business travel,123,3,5
537,28,Male,Business,Loyal Customer,Business travel,123,3,5
538,30,Male,Eco,disloyal Customer,Business travel,123,3,5
539,23,Male,Business,Loyal Customer,Business travel,123,3,5
540,37,Male,Business,disloyal Customer,Business travel,123,3,5
541,54,Male,Business,Loyal Customer,Business travel,123,3,5
542,40,Female,Business,Loyal Customer,Business travel,123,3,5
543,47,Male,Eco,Loyal Customer,Business travel,123,3,5
544,24,Female,Business,disloyal Customer,Business travel,123,3,5
545,25,Female,Eco,Loyal Customer,Personal Travel,123,3,5
546,40,Female,Eco Plus,Loyal Customer,Business travel,123,3,5
547,38,Female,Business,Loyal Customer,Business travel,123,3,5
548,45,Female,Eco,Loyal Customer,Business travel,123,3,5
549,29,Female,Eco Plus,Loyal Customer,Personal Travel,123,3,5
550,42,Female,Business,Loyal Customer,Business travel,123,3,5
551,42,Female,Eco,disloyal Customer,Business travel,123,3,5
552,27,Male,Eco,disloyal Customer,Business travel,123,3,5
553,38,Male,Business,disloyal Customer,Business travel,123,3,5
554,64,Female,Eco,Loyal Customer,Personal Travel,123,3,5
555,46,Male,Business,Loyal Customer,Business travel,123,3,5
556,46,Male,Business,Loyal Customer,Business travel,123,3,5
557,53,Female,Business,Loyal Customer,Business travel,123,3,5
558,48,Male,Eco,Loyal Customer,Personal Travel,123,3,5
559,9,Female,Eco,Loyal Customer,Personal Travel,123,3,5
560,39,Male,Business,Loyal Customer,Business travel,123,3,5
561,16,Male,Eco,Loyal Customer,Personal Travel,123,3,5
562,29,Male,Eco,Loyal Customer,Personal Travel,123,3,5
563,41,Female,Business,Loyal Customer,Business travel,123,3,5
564,51,Male,Business,Loyal Customer,Business travel,123,3,5
565,42,Female,Business,Loyal Customer,Business travel,123,3,5
566,51,Male,Business,Loyal Customer,Business travel,123,3,5
567,50,Female,Business,Loyal Customer,Business travel,123,3,5
568,48,Male,Business,Loyal Customer,Business travel,123,3,5
569,50,Male,Business,Loyal Customer,Business travel,123,3,5
570,20,Male,Eco,disloyal Customer,Business travel,123,3,5
571,36,Female,Eco,disloyal Customer,Business travel,123,3,5
572,10,Male,Eco,disloyal Customer,Personal Travel,123,3,5
573,64,Male,Eco,Loyal Customer,Personal Travel,123,3,5
574,58,Male,Eco,Loyal Customer,Personal Travel,123,3,5
575,55,Female,Business,Loyal Customer,Business travel,123,3,5
576,64,Female,Eco Plus,Loyal Customer,Personal Travel,123,3,5
577,52,Male,Business,Loyal Customer,Business travel,123,3,5
578,10,Male,Eco,Loyal Customer,Personal Travel,123,3,5
579,7,Male,Eco,disloyal Customer,Business travel,123,3,5
580,43,Female,Business,Loyal Customer,Business travel,123,3,5
581,42,Female,Eco,Loyal Customer,Business travel,123,3,5
582,16,Female,Business,Loyal Customer,Business travel,123,3,5
583,51,Male,Business,Loyal Customer,Business travel,123,3,5
584,35,Male,Business,Loyal Customer,Business travel,123,3,5
585,47,Male,Eco,Loyal Customer,Personal Travel,123,3,5
586,35,Female,Business,disloyal Customer,Business travel,123,3,5
587,13,Female,Eco Plus,Loyal Customer,Business travel,123,3,5
588,24,Male,Eco,Loyal Customer,Business travel,123,3,5
589,34,Male,Business,Loyal Customer,Business travel,123,3,5
590,51,Male,Business,Loyal Customer,Business travel,123,3,5
591,39,Male,Eco,disloyal Customer,Business travel,123,3,5
592,35,Female,Business,disloyal Customer,Business travel,123,3,5
593,48,Female,Business,Loyal Customer,Business travel,123,3,5
594,44,Male,Eco,Loyal Customer,Business travel,123,3,5
595,66,Female,Eco,Loyal Customer,Personal Travel,123,3,5
596,26,Male,Eco,Loyal Customer,Personal Travel,123,3,5
597,65,Female,Eco,Loyal Customer,Personal Travel,123,3,5
598,20,Female,Eco,disloyal Customer,Business travel,123,3,5
599,30,Male,Eco,Loyal Customer,Personal Travel,123,3,5
600,40,Male,Eco Plus,Loyal Customer,Business travel,123,3,5
601,45,Male,Eco,Loyal Customer,Personal Travel,123,3,5
602,58,Male,Eco Plus,Loyal Customer,Personal Travel,123,3,5
603,37,Male,Eco,disloyal Customer,Business travel,123,3,5
604,37,Female,Business,disloyal Customer,Business travel,123,3,5
605,25,Male,Eco,Loyal Customer,Personal Travel,123,3,5
606,26,Female,Eco,disloyal Customer,Business travel,123,3,5
607,27,Female,Business,Loyal Customer,Business travel,123,3,5
608,52,Male,Eco,Loyal Customer,Personal Travel,123,3,5
609,26,Male,Business,Loyal Customer,Business travel,123,3,5
610,58,Male,Business,Loyal Customer,Business travel,123,3,5
611,50,Male,Business,Loyal Customer,Business travel,123,3,5
612,11,Female,Eco,disloyal Customer,Business travel,123,3,5
613,25,Male,Business,disloyal Customer,Business travel,123,3,5
614,22,Male,Eco,disloyal Customer,Business travel,123,3,5
615,43,Male,Eco,Loyal Customer,Personal Travel,123,3,5
616,41,Female,Business,Loyal Customer,Business travel,123,3,5
617,40,Female,Business,disloyal Customer,Business travel,123,3,5
618,20,Female,Business,Loyal Customer,Business travel,123,3,5
619,43,Male,Business,Loyal Customer,Business travel,123,3,5
620,50,Female,Eco Plus,Loyal Customer,Business travel,123,3,5
621,24,Female,Eco,disloyal Customer,Business travel,123,3,5
622,32,Male,Business,disloyal Customer,Business travel,123,3,5
623,47,Male,Business,Loyal Customer,Business travel,123,3,5
624,28,Female,Eco,disloyal Customer,Business travel,123,3,5
625,23,Female,Business,Loyal Customer,Business travel,123,3,5
626,38,Male,Business,Loyal Customer,Business travel,123,3,5
627,53,Male,Business,Loyal Customer,Business travel,123,3,5
628,52,Male,Business,Loyal Customer,Business travel,123,3,5
629,20,Female,Business,disloyal Customer,Business travel,123,3,5
630,43,Female,Business,Loyal Customer,Business travel,123,3,5
631,40,Female,Business,Loyal Customer,Business travel,123,3,5
632,43,Male,Business,Loyal Customer,Business travel,123,3,5
633,34,Male,Eco,Loyal Customer,Personal Travel,123,3,5
634,37,Female,Business,Loyal Customer,Business travel,123,3,5
635,61,Female,Business,Loyal Customer,Business travel,123,3,5
636,29,Female,Eco,Loyal Customer,Personal Travel,123,3,5
637,41,Female,Business,disloyal Customer,Business travel,123,3,5
638,28,Female,Eco Plus,Loyal Customer,Personal Travel,123,3,5
639,58,Female,Eco,Loyal Customer,Business travel,123,3,5
640,50,Male,Eco,Loyal Customer,Business travel,123,3,5
641,46,Male,Business,Loyal Customer,Business travel,123,3,5
642,28,Female,Business,Loyal Customer,Business travel,123,3,5
643,61,Male,Eco,Loyal Customer,Personal Travel,123,3,5
644,27,Female,Eco,Loyal Customer,Business travel,123,3,5
645,43,Female,Eco,Loyal Customer,Personal Travel,123,3,5
646,34,Male,Eco,Loyal Customer,Personal Travel,123,3,5
647,56,Male,Eco,Loyal Customer,Personal Travel,123,3,5
648,69,Male,Eco,Loyal Customer,Personal Travel,123,3,5
649,62,Male,Eco Plus,Loyal Customer,Personal Travel,123,3,5
650,30,Male,Business,Loyal Customer,Business travel,123,3,5
651,25,Male,Eco,disloyal Customer,Business travel,123,3,5
652,53,Male,Business,Loyal Customer,Business travel,123,3,5
653,46,Male,Business,Loyal Customer,Business travel,123,3,5
654,48,Male,Eco,Loyal Customer,Personal Travel,123,3,5
655,46,Female,Business,Loyal Customer,Business travel,123,3,5
656,40,Female,Business,disloyal Customer,Business travel,123,3,5
657,39,Male,Eco,Loyal Customer,Personal Travel,123,3,5
658,22,Male,Eco,disloyal Customer,Business travel,123,3,5
659,35,Female,Eco Plus,Loyal Customer,Business travel,123,3,5
660,29,Female,Eco,Loyal Customer,Personal Travel,123,3,5
661,33,Female,Eco Plus,Loyal Customer,Business travel,123,3,5
662,26,Male,Eco,disloyal Customer,Business travel,123,3,5
663,27,Female,Eco Plus,Loyal Customer,Personal Travel,123,3,5
664,24,Female,Business,disloyal Customer,Business travel,123,3,5
665,16,Female,Business,Loyal Customer,Personal Travel,123,3,5
666,47,Male,Business,Loyal Customer,Business travel,123,3,5
667,45,Female,Eco,Loyal Customer,Personal Travel,123,3,5
668,39,Female,Business,Loyal Customer,Business travel,123,3,5
669,35,Male,Business,Loyal Customer,Business travel,123,3,5
670,23,Female,Eco,Loyal Customer,Business travel,123,3,5
671,35,Male,Business,Loyal Customer,Business travel,123,3,5
672,50,Male,Business,Loyal Customer,Business travel,123,3,5
673,40,Female,Eco,Loyal Customer,Business travel,123,3,5
674,45,Male,Business,Loyal Customer,Business travel,123,3,5
675,60,Female,Business,Loyal Customer,Business travel,123,3,5
676,11,Male,Eco,Loyal Customer,Personal Travel,123,3,5
677,38,Male,Business,disloyal Customer,Business travel,123,3,5
678,26,Female,Business,disloyal Customer,Business travel,123,3,5
679,17,Female,Eco,Loyal Customer,Personal Travel,123,3,5
680,40,Male,Business,Loyal Customer,Business travel,123,3,5
681,60,Female,Eco,Loyal Customer,Business travel,123,3,5
682,43,Female,Business,Loyal Customer,Business travel,123,3,5
683,50,Male,Business,Loyal Customer,Business travel,123,3,5
684,46,Male,Eco,Loyal Customer,Business travel,123,3,5
685,29,Male,Business,Loyal Customer,Business travel,123,3,5
686,23,Male,Business,disloyal Customer,Business travel,123,3,5
687,17,Male,Eco,Loyal Customer,Personal Travel,123,3,5
688,65,Male,Business,disloyal Customer,Business travel,123,3,5
689,47,Male,Eco,disloyal Customer,Business travel,123,3,5
690,34,Male,Eco,Loyal Customer,Business travel,123,3,5
691,64,Male,Eco,Loyal Customer,Personal Travel,123,3,5
692,42,Male,Business,Loyal Customer,Business travel,123,3,5
693,53,Male,Eco,Loyal Customer,Personal Travel,123,3,5
694,38,Male,Eco Plus,Loyal Customer,Personal Travel,123,3,5
695,8,Female,Eco,disloyal Customer,Business travel,123,3,5
696,31,Male,Business,Loyal Customer,Business travel,123,3,5
697,41,Male,Eco,Loyal Customer,Business travel,123,3,5
698,32,Male,Eco Plus,Loyal Customer,Personal Travel,123,3,5
699,56,Female,Business,Loyal Customer,Business travel,123,3,5
700,19,Male,Eco,disloyal Customer,Business travel,123,3,5
701,25,Male,Business,disloyal Customer,Business travel,123,3,5
702,39,Female,Business,disloyal Customer,Business travel,123,3,5
703,9,Male,Eco,Loyal Customer,Personal Travel,123,3,5
704,39,Female,Eco Plus,Loyal Customer,Business travel,123,3,5
705,21,Female,Business,Loyal Customer,Business travel,380,3,5
706,20,Male,Eco,Loyal Customer,Personal Travel,124,3,5
707,55,Male,Business,Loyal Customer,Business travel,124,3,5
708,69,Female,Eco,disloyal Customer,Personal Travel,124,3,5
709,25,Female,Business,Loyal Customer,Business travel,124,3,5
710,69,Male,Business,Loyal Customer,Business travel,124,3,5
711,67,Female,Eco,Loyal Customer,Personal Travel,124,3,5
712,33,Male,Business,Loyal Customer,Business travel,124,3,5
713,39,Male,Business,Loyal Customer,Business travel,124,3,5
714,17,Female,Eco,Loyal Customer,Personal Travel,124,3,5
715,39,Female,Business,Loyal Customer,Business travel,124,3,5
716,25,Female,Eco,disloyal Customer,Business travel,124,3,5
717,32,Male,Business,Loyal Customer,Business travel,124,3,5
718,23,Female,Eco Plus,Loyal Customer,Personal Travel,124,3,5
719,46,Female,Eco,Loyal Customer,Business travel,124,3,5
720,50,Female,Business,Loyal Customer,Business travel,124,3,5
721,43,Female,Eco Plus,Loyal Customer,Business travel,124,3,5
722,35,Male,Eco,Loyal Customer,Business travel,124,3,5
723,62,Male,Eco,Loyal Customer,Personal Travel,124,3,5
724,47,Female,Eco,disloyal Customer,Business travel,124,3,5
725,13,Female,Eco,disloyal Customer,Business travel,124,3,5
726,68,Female,Eco,Loyal Customer,Personal Travel,124,3,5
